"351","10","350","60","297.06","2024-07-27 20:53:25","2024-07-27 20:53:25"
"352","89","351","89","245.89","2024-11-09 04:39:12","2024-11-09 04:39:12"
"353","43","352","20","115.05","2024-05-09 23:47:38","2024-05-09 23:47:38"
"354","77","353","64","432.45","2025-03-23 22:41:49","2025-03-23 22:41:49"
"355","82","354","31","493.94","2024-08-24 00:05:45","2024-08-24 00:05:45"
"356","97","355","44","12.73","2024-07-23 13:02:07","2024-07-23 13:02:07"
"357","71","356","13","491.86","2024-05-31 02:41:04","2024-05-31 02:41:04"
"358","17","357","31","415.33","2025-04-03 22:53:41","2025-04-03 22:53:41"
"359","18","358","60","396.69","2024-06-29 09:13:56","2024-06-29 09:13:56"
"360","47","359","27","72.47","2024-06-18 07:56:29","2024-06-18 07:56:29"
"361","18","360","47","226.66","2024-10-16 09:10:45","2024-10-16 09:10:45"
"362","42","361","34","395.57","2025-04-28 01:53:04","2025-04-28 01:53:04"
"363","92","362","66","421.48","2024-05-05 22:42:34","2024-05-05 22:42:34"
"364","64","363","94","246.15","2025-01-10 09:38:26","2025-01-10 09:38:26"
"365","20","364","90","422.24","2024-06-03 00:25:22","2024-06-03 00:25:22"
"366","25","365","49","262.5","2024-07-22 17:00:33","2024-07-22 17:00:33"
"367","31","366","20","336.34","2025-04-04 01:39:26","2025-04-04 01:39:26"
"368","4","367","87","444.28","2024-06-25 20:42:43","2024-06-25 20:42:43"
"369","77","368","15","282.39","2025-02-24 18:45:17","2025-02-24 18:45:17"
"370","56","369","95","175.44","2025-03-25 17:34:49","2025-03-25 17:34:49"
"371","49","370","57","166.79","2025-03-17 14:52:05","2025-03-17 14:52:05"
"372","7","371","77","149.52","2025-04-03 07:38:32","2025-04-03 07:38:32"
"373","62","372","78","468.76","2024-09-09 10:39:40","2024-09-09 10:39:40"
"374","96","373","91","191.33","2025-02-06 16:30:34","2025-02-06 16:30:34"
"375","10","374","65","203.17","2024-06-26 07:54:09","2024-06-26 07:54:09"
"376","72","375","87","417.63","2025-02-16 15:00:08","2025-02-16 15:00:08"
"377","67","376","3","243.1","2024-09-07 21:21:21","2024-09-07 21:21:21"
"378","50","377","8","90.43","2024-08-15 22:50:42","2024-08-15 22:50:42"
"379","95","378","86","149.34","2025-04-02 17:01:02","2025-04-02 17:01:02"
"380","79","379","33","95.53","2024-05-03 07:08:22","2024-05-03 07:08:22"
"381","39","380","96","322.49","2024-07-16 15:20:45","2024-07-16 15:20:45"
"382","73","381","26","105.61","2025-02-23 01:32:24","2025-02-23 01:32:24"
"383","73","382","92","179.9","2024-10-23 03:37:16","2024-10-23 03:37:16"
"384","22","383","43","286.22","2024-06-01 23:18:12","2024-06-01 23:18:12"
"385","22","384","90","128.68","2024-06-02 21:47:13","2024-06-02 21:47:13"
"386","19","385","56","21.15","2024-09-27 23:21:37","2024-09-27 23:21:37"
"387","58","386","28","194.82","2025-01-21 08:20:48","2025-01-21 08:20:48"
"388","46","387","29","215.75","2024-09-03 18:13:16","2024-09-03 18:13:16"
"389","62","388","16","116.35","2024-07-07 09:40:03","2024-07-07 09:40:03"
"390","39","389","29","433.98","2024-09-08 14:25:03","2024-09-08 14:25:03"
"391","28","390","67","102.19","2024-09-01 10:09:55","2024-09-01 10:09:55"
"392","6","391","41","446.16","2024-08-07 06:30:37","2024-08-07 06:30:37"
"393","11","392","15","433.52","2025-04-25 00:39:44","2025-04-25 00:39:44"
"394","78","393","7","290.76","2025-03-31 08:44:40","2025-03-31 08:44:40"
"395","41","394","74","113.34","2024-08-16 03:54:43","2024-08-16 03:54:43"
"396","11","395","79","29.93","2024-10-22 10:40:43","2024-10-22 10:40:43"
"397","58","396","27","283.62","2024-07-08 10:30:32","2024-07-08 10:30:32"
"398","81","397","72","167.18","2024-06-25 14:36:05","2024-06-25 14:36:05"
"399","39","398","13","57.17","2024-11-14 06:37:42","2024-11-14 06:37:42"
"400","67","399","93","201.21","2024-10-12 10:45:37","2024-10-12 10:45:37"
"401","29","400","65","132.2","2025-02-07 12:59:07","2025-02-07 12:59:07"
"402","53","401","9","26.64","2024-11-27 20:38:37","2024-11-27 20:38:37"
"403","36","402","42","313.62","2025-01-17 16:56:50","2025-01-17 16:56:50"
"404","37","403","72","149.26","2024-05-08 09:35:19","2024-05-08 09:35:19"
"405","14","404","86","106.92","2024-06-08 19:34:00","2024-06-08 19:34:00"
"406","99","405","97","80.68","2025-03-01 21:05:18","2025-03-01 21:05:18"
"407","20","406","84","344.64","2024-11-20 11:35:42","2024-11-20 11:35:42"
"408","52","407","84","203.0","2024-10-15 21:53:29","2024-10-15 21:53:29"
"409","30","408","88","316.93","2024-12-27 18:32:33","2024-12-27 18:32:33"
"410","80","409","47","284.77","2025-04-14 10:46:43","2025-04-14 10:46:43"
"411","65","410","9","99.07","2024-09-10 22:33:54","2024-09-10 22:33:54"
"412","86","411","62","466.59","2024-12-02 08:40:51","2024-12-02 08:40:51"
"413","11","412","12","324.36","2024-12-04 12:32:11","2024-12-04 12:32:11"
"414","27","413","20","57.62","2024-07-22 00:40:56","2024-07-22 00:40:56"
"415","67","414","28","10.25","2024-11-26 14:37:47","2024-11-26 14:37:47"
"416","79","415","32","214.94","2024-10-12 14:18:30","2024-10-12 14:18:30"
"417","13","416","98","452.42","2024-06-29 00:25:04","2024-06-29 00:25:04"
"418","95","417","89","390.88","2025-02-15 19:40:54","2025-02-15 19:40:54"
"419","93","418","38","367.97","2024-08-14 20:43:46","2024-08-14 20:43:46"
"420","74","419","42","29.41","2024-07-23 13:55:18","2024-07-23 13:55:18"
"421","94","420","97","13.6","2024-11-05 05:38:16","2024-11-05 05:38:16"
"422","36","421","31","34.74","2024-10-04 05:33:36","2024-10-04 05:33:36"
"423","96","422","74","365.78","2025-02-07 21:09:36","2025-02-07 21:09:36"
"424","3","423","9","348.35","2025-04-01 08:07:02","2025-04-01 08:07:02"
"425","11","424","57","106.3","2024-11-14 07:09:56","2024-11-14 07:09:56"
"426","83","425","28","444.52","2025-02-23 22:06:27","2025-02-23 22:06:27"
"427","59","426","11","139.41","2024-07-18 09:45:07","2024-07-18 09:45:07"
"428","31","427","70","143.8","2024-10-20 01:55:01","2024-10-20 01:55:01"
"429","40","428","60","350.03","2025-04-20 04:47:33","2025-04-20 04:47:33"
"430","45","429","74","280.1","2024-06-01 03:57:10","2024-06-01 03:57:10"
"431","30","430","67","484.3","2024-10-01 21:39:05","2024-10-01 21:39:05"
"432","40","431","76","418.0","2024-11-28 12:41:13","2024-11-28 12:41:13"
"433","92","432","71","408.48","2024-05-10 18:06:56","2024-05-10 18:06:56"
"434","4","433","20","215.16","2024-06-22 14:12:33","2024-06-22 14:12:33"
"435","65","434","72","122.85","2024-08-13 07:02:04","2024-08-13 07:02:04"
"436","22","435","68","209.1","2024-07-04 09:01:37","2024-07-04 09:01:37"
"437","8","436","46","304.42","2024-11-07 13:02:52","2024-11-07 13:02:52"
"438","67","437","45","131.31","2024-11-13 04:01:47","2024-11-13 04:01:47"
"439","93","438","94","41.83","2024-12-24 00:07:42","2024-12-24 00:07:42"
"440","43","439","45","182.81","2025-03-18 09:58:24","2025-03-18 09:58:24"
"441","79","440","77","218.15","2025-03-24 09:16:45","2025-03-24 09:16:45"
"442","36","441","66","270.89","2024-11-18 03:39:53","2024-11-18 03:39:53"
"443","43","442","21","39.59","2024-05-16 15:18:48","2024-05-16 15:18:48"
"444","90","443","43","334.41","2025-01-06 20:11:40","2025-01-06 20:11:40"
"445","23","444","44","164.23","2024-05-17 07:26:05","2024-05-17 07:26:05"
"446","19","445","84","46.98","2025-01-03 02:30:14","2025-01-03 02:30:14"
"447","79","446","16","377.18","2025-02-23 15:57:08","2025-02-23 15:57:08"
"448","70","447","5","26.53","2024-05-12 20:25:19","2024-05-12 20:25:19"
"449","63","448","64","451.19","2024-05-27 22:39:45","2024-05-27 22:39:45"
"450","76","449","29","312.15","2024-05-06 04:59:11","2024-05-06 04:59:11"
"451","14","450","4","453.47","2025-02-21 12:49:53","2025-02-21 12:49:53"
"452","89","451","75","250.71","2024-06-18 15:49:23","2024-06-18 15:49:23"
"453","89","452","61","65.46","2024-05-15 01:15:56","2024-05-15 01:15:56"
"454","0","453","35","111.44","2024-05-15 04:29:06","2024-05-15 04:29:06"
"455","72","454","85","78.44","2025-02-02 08:29:04","2025-02-02 08:29:04"
"456","86","455","75","185.15","2024-10-21 01:05:55","2024-10-21 01:05:55"
"457","71","456","7","140.18","2025-04-07 18:56:22","2025-04-07 18:56:22"
"458","48","457","89","267.93","2024-09-30 02:36:40","2024-09-30 02:36:40"
"459","61","458","83","41.47","2025-04-13 01:12:27","2025-04-13 01:12:27"
"460","92","459","84","426.3","2024-08-14 02:39:55","2024-08-14 02:39:55"
"461","35","460","71","17.8","2024-07-29 13:26:13","2024-07-29 13:26:13"
"462","91","461","87","300.27","2024-07-24 04:45:55","2024-07-24 04:45:55"
"463","92","462","62","13.18","2025-04-06 05:15:36","2025-04-06 05:15:36"
"464","99","463","53","482.17","2025-03-15 22:11:13","2025-03-15 22:11:13"
"465","73","464","83","216.66","2024-06-12 23:53:15","2024-06-12 23:53:15"
"466","49","465","74","291.66","2024-09-03 23:12:24","2024-09-03 23:12:24"
"467","34","466","90","370.95","2024-09-03 15:40:13","2024-09-03 15:40:13"
"468","46","467","81","51.6","2024-06-27 08:12:58","2024-06-27 08:12:58"
"469","97","468","54","468.84","2024-05-12 19:40:54","2024-05-12 19:40:54"
"470","7","469","97","211.57","2025-02-05 04:09:20","2025-02-05 04:09:20"
"471","85","470","40","220.12","2024-07-05 08:06:05","2024-07-05 08:06:05"
"472","87","471","30","54.96","2024-10-23 18:17:22","2024-10-23 18:17:22"
"473","33","472","18","341.89","2025-03-05 15:17:55","2025-03-05 15:17:55"
"474","92","473","68","365.7","2025-03-12 09:04:06","2025-03-12 09:04:06"
"475","14","474","100","158.27","2024-06-29 13:46:16","2024-06-29 13:46:16"
"476","26","475","89","120.93","2024-10-03 15:14:54","2024-10-03 15:14:54"
"477","22","476","8","166.56","2024-06-16 02:32:56","2024-06-16 02:32:56"
"478","66","477","42","314.26","2025-04-28 16:47:34","2025-04-28 16:47:34"
"479","56","478","29","484.1","2024-10-05 23:49:21","2024-10-05 23:49:21"
"480","83","479","72","93.55","2024-11-03 15:55:28","2024-11-03 15:55:28"
"481","59","480","83","481.43","2024-09-23 07:24:54","2024-09-23 07:24:54"
"482","47","481","59","172.82","2025-03-21 17:51:54","2025-03-21 17:51:54"
"483","3","482","5","416.42","2024-09-28 09:33:45","2024-09-28 09:33:45"
"484","51","483","89","100.87","2025-04-25 04:25:08","2025-04-25 04:25:08"
"485","46","484","28","477.5","2024-08-13 06:25:50","2024-08-13 06:25:50"
"486","26","485","58","427.22","2025-01-27 02:18:20","2025-01-27 02:18:20"
"487","43","486","71","452.08","2024-12-05 20:26:34","2024-12-05 20:26:34"
"488","64","487","71","165.04","2024-07-18 10:50:45","2024-07-18 10:50:45"
"489","67","488","55","52.73","2024-06-17 02:54:53","2024-06-17 02:54:53"
"490","95","489","76","211.56","2024-05-25 14:36:56","2024-05-25 14:36:56"
"491","44","490","17","313.11","2024-05-06 01:00:26","2024-05-06 01:00:26"
"492","84","491","100","374.85","2025-02-11 09:26:28","2025-02-11 09:26:28"
"493","55","492","9","77.49","2024-10-10 03:10:26","2024-10-10 03:10:26"
"494","72","493","76","296.17","2024-05-01 12:02:44","2024-05-01 12:02:44"
"495","16","494","14","244.42","2024-10-03 10:05:11","2024-10-03 10:05:11"
"496","87","495","3","27.47","2024-10-28 21:25:35","2024-10-28 21:25:35"
"497","76","496","52","315.39","2024-08-03 18:18:22","2024-08-03 18:18:22"
"498","73","497","37","15.31","2025-01-31 06:33:25","2025-01-31 06:33:25"
"499","2","498","73","61.31","2024-11-28 04:01:58","2024-11-28 04:01:58"
"500","0","499","78","451.07","2024-05-04 20:34:35","2024-05-04 20:34:35"
"501","84","500","23","488.44","2025-04-27 17:17:55","2025-04-27 17:17:55"
"502","20","501","18","409.94","2024-09-20 21:11:18","2024-09-20 21:11:18"
"503","27","502","31","13.77","2025-03-24 09:10:19","2025-03-24 09:10:19"
"504","91","503","21","470.9","2024-06-17 15:34:47","2024-06-17 15:34:47"
"505","9","504","8","117.46","2025-02-20 18:58:45","2025-02-20 18:58:45"
"506","93","505","81","365.66","2025-02-28 09:12:43","2025-02-28 09:12:43"
"507","39","506","34","324.44","2024-08-10 21:00:14","2024-08-10 21:00:14"
"508","21","507","42","77.54","2024-06-02 21:57:20","2024-06-02 21:57:20"
"509","47","508","31","197.08","2024-06-20 17:17:20","2024-06-20 17:17:20"
"510","76","509","47","282.72","2025-02-28 00:38:15","2025-02-28 00:38:15"
"511","6","510","9","218.95","2024-07-15 14:36:31","2024-07-15 14:36:31"
"512","41","511","82","375.36","2025-01-28 06:31:12","2025-01-28 06:31:12"
"513","80","512","20","267.0","2025-03-07 07:45:54","2025-03-07 07:45:54"
"514","54","513","80","282.29","2024-11-01 01:13:38","2024-11-01 01:13:38"
"515","29","514","22","491.23","2024-10-16 09:14:45","2024-10-16 09:14:45"
"516","53","515","72","371.42","2024-11-12 07:02:58","2024-11-12 07:02:58"
"517","98","516","41","288.48","2024-07-21 06:05:17","2024-07-21 06:05:17"
"518","49","517","76","217.25","2025-01-03 08:56:14","2025-01-03 08:56:14"
"519","70","518","48","434.72","2024-12-16 18:56:12","2024-12-16 18:56:12"
"520","48","519","19","173.88","2024-11-28 05:36:51","2024-11-28 05:36:51"
"521","91","520","38","21.54","2024-08-14 09:21:49","2024-08-14 09:21:49"
"522","17","521","72","13.09","2024-07-15 19:38:19","2024-07-15 19:38:19"
"523","13","522","37","355.95","2024-06-18 07:46:57","2024-06-18 07:46:57"
"524","4","523","78","425.81","2024-10-11 10:28:13","2024-10-11 10:28:13"
"525","70","524","84","468.55","2025-01-29 20:25:48","2025-01-29 20:25:48"
"526","85","525","93","403.11","2025-01-01 01:42:28","2025-01-01 01:42:28"
"527","34","526","86","312.16","2024-12-24 04:50:26","2024-12-24 04:50:26"
"528","24","527","63","211.7","2024-09-04 03:11:44","2024-09-04 03:11:44"
"529","51","528","13","145.72","2024-05-23 16:02:43","2024-05-23 16:02:43"
"530","35","529","50","255.43","2025-03-13 10:19:16","2025-03-13 10:19:16"
"531","30","530","69","246.81","2024-10-08 05:46:35","2024-10-08 05:46:35"
"532","58","531","44","479.03","2024-12-21 07:36:19","2024-12-21 07:36:19"
"533","70","532","8","142.03","2025-02-07 17:40:10","2025-02-07 17:40:10"
"534","58","533","21","158.14","2025-03-31 09:42:51","2025-03-31 09:42:51"
"535","67","534","63","359.77","2025-01-07 00:18:04","2025-01-07 00:18:04"
"536","58","535","13","9.13","2024-07-01 03:31:24","2024-07-01 03:31:24"
"537","89","536","45","88.75","2024-10-12 22:32:02","2024-10-12 22:32:02"
"538","42","537","84","200.46","2025-03-12 03:16:38","2025-03-12 03:16:38"
"539","90","538","75","176.8","2025-03-08 22:49:41","2025-03-08 22:49:41"
"540","5","539","16","254.98","2025-04-08 08:42:29","2025-04-08 08:42:29"
"541","64","540","71","447.29","2024-05-04 18:16:20","2024-05-04 18:16:20"
"542","82","541","82","198.47","2024-07-22 18:26:01","2024-07-22 18:26:01"
"543","17","542","45","130.69","2024-11-15 12:36:14","2024-11-15 12:36:14"
"544","64","543","50","240.56","2025-02-25 15:14:58","2025-02-25 15:14:58"
"545","65","544","22","404.66","2024-10-15 13:50:40","2024-10-15 13:50:40"
"546","64","545","89","286.38","2025-01-01 18:11:57","2025-01-01 18:11:57"
"547","87","546","46","49.88","2025-02-09 08:52:34","2025-02-09 08:52:34"
"548","80","547","53","97.12","2024-07-13 20:28:22","2024-07-13 20:28:22"
"549","6","548","45","102.8","2024-06-05 19:50:17","2024-06-05 19:50:17"
"550","19","549","78","64.05","2024-07-22 09:07:20","2024-07-22 09:07:20"
"551","71","550","42","137.13","2024-06-08 11:48:49","2024-06-08 11:48:49"
"552","41","551","27","185.61","2024-07-12 17:32:20","2024-07-12 17:32:20"
"553","89","552","70","471.23","2024-10-31 14:11:58","2024-10-31 14:11:58"
"554","38","553","51","108.27","2024-12-23 19:15:56","2024-12-23 19:15:56"
"555","36","554","95","338.58","2024-06-16 17:11:40","2024-06-16 17:11:40"
"556","3","555","42","115.02","2025-04-09 17:22:42","2025-04-09 17:22:42"
"557","73","556","24","165.64","2024-10-05 15:21:36","2024-10-05 15:21:36"
"558","85","557","36","450.73","2024-07-18 02:25:32","2024-07-18 02:25:32"
"559","32","558","84","337.35","2024-12-25 19:29:42","2024-12-25 19:29:42"
"560","42","559","32","170.93","2024-09-22 21:06:25","2024-09-22 21:06:25"
"561","35","560","64","449.97","2024-07-10 19:40:16","2024-07-10 19:40:16"
"562","39","561","57","90.13","2024-11-28 05:24:31","2024-11-28 05:24:31"
"563","46","562","48","395.13","2024-12-07 09:34:58","2024-12-07 09:34:58"
"564","59","563","53","480.01","2024-12-30 07:19:33","2024-12-30 07:19:33"
"565","39","564","31","43.57","2025-04-24 18:32:43","2025-04-24 18:32:43"
"566","60","565","5","235.07","2024-08-12 11:43:58","2024-08-12 11:43:58"
"567","21","566","66","356.47","2024-05-21 23:15:31","2024-05-21 23:15:31"
"568","11","567","82","195.42","2024-07-29 14:11:32","2024-07-29 14:11:32"
"569","23","568","67","340.35","2024-06-23 17:37:44","2024-06-23 17:37:44"
"570","36","569","24","297.33","2024-06-25 16:09:34","2024-06-25 16:09:34"
"571","44","570","30","163.27","2025-04-08 09:24:03","2025-04-08 09:24:03"
"572","98","571","31","400.07","2024-08-18 04:17:04","2024-08-18 04:17:04"
"573","43","572","16","177.77","2024-09-02 18:40:42","2024-09-02 18:40:42"
"574","41","573","28","249.46","2024-06-02 16:37:30","2024-06-02 16:37:30"
"575","16","574","87","352.67","2024-05-07 12:48:09","2024-05-07 12:48:09"
"576","20","575","94","145.84","2025-01-15 04:19:24","2025-01-15 04:19:24"
"577","71","576","33","396.71","2024-05-03 21:16:20","2024-05-03 21:16:20"
"578","74","577","81","368.24","2024-11-22 05:00:01","2024-11-22 05:00:01"
"579","52","578","62","268.76","2024-05-23 20:28:42","2024-05-23 20:28:42"
"580","8","579","35","108.25","2025-01-14 10:40:39","2025-01-14 10:40:39"
"581","19","580","77","169.82","2024-07-15 18:02:51","2024-07-15 18:02:51"
"582","78","581","86","459.53","2025-03-27 23:54:05","2025-03-27 23:54:05"
"583","21","582","95","287.25","2025-02-23 22:00:47","2025-02-23 22:00:47"
"584","63","583","94","103.17","2025-02-10 21:34:06","2025-02-10 21:34:06"
"585","64","584","45","274.13","2024-08-18 03:05:48","2024-08-18 03:05:48"
"586","97","585","59","132.21","2024-06-05 05:05:32","2024-06-05 05:05:32"
"587","76","586","9","11.61","2024-06-07 07:54:34","2024-06-07 07:54:34"
"588","21","587","26","95.99","2024-12-20 02:56:13","2024-12-20 02:56:13"
"589","16","588","22","447.66","2025-02-01 14:22:54","2025-02-01 14:22:54"
"590","91","589","23","135.04","2024-07-22 12:03:17","2024-07-22 12:03:17"
"591","70","590","100","452.9","2024-10-05 05:16:23","2024-10-05 05:16:23"
"592","55","591","17","242.65","2024-08-23 19:22:20","2024-08-23 19:22:20"
"593","50","592","61","495.88","2024-06-01 14:15:48","2024-06-01 14:15:48"
"594","6","593","50","90.16","2025-03-16 18:33:18","2025-03-16 18:33:18"
"595","15","594","84","345.32","2024-05-05 05:58:53","2024-05-05 05:58:53"
"596","15","595","84","428.81","2025-01-19 19:18:43","2025-01-19 19:18:43"
"597","69","596","38","81.71","2024-07-27 00:46:39","2024-07-27 00:46:39"
"598","36","597","59","77.25","2025-03-20 10:22:09","2025-03-20 10:22:09"
"599","12","598","16","360.05","2024-06-11 16:56:16","2024-06-11 16:56:16"
"600","23","599","93","129.85","2024-12-02 16:09:08","2024-12-02 16:09:08"
